instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
13317,2012-07-14,3,1,7,1,0,6,0,2,0.7,0.6515,0.51,0.1045,118
13318,2012-07-14,3,1,7,2,0,6,0,2,0.7,0.6515,0.54,0.1045,101
13319,2012-07-14,3,1,7,3,0,6,0,2,0.7,0.6515,0.54,0.1045,40
13320,2012-07-14,3,1,7,4,0,6,0,3,0.66,0.6212,0.61,0.1045,9
13321,2012-07-14,3,1,7,5,0,6,0,2,0.64,0.6061,0.73,0.1045,5
13322,2012-07-14,3,1,7,6,0,6,0,2,0.64,0.5909,0.78,0.0896,35
13323,2012-07-14,3,1,7,7,0,6,0,1,0.64,0.5909,0.78,0.2836,48
13324,2012-07-14,3,1,7,8,0,6,0,1,0.62,0.5909,0.78,0.2836,151
13325,2012-07-14,3,1,7,9,0,6,0,1,0.66,0.6212,0.74,0.194,282
13326,2012-07-14,3,1,7,10,0,6,0,2,0.72,0.6818,0.7,0.0896,401
13327,2012-07-14,3,1,7,11,0,6,0,2,0.72,0.6818,0.7,0.1045,439
13328,2012-07-14,3,1,7,12,0,6,0,2,0.74,0.697,0.66,0.0896,499
13329,2012-07-14,3,1,7,13,0,6,0,2,0.76,0.7121,0.62,0.0896,591
13330,2012-07-14,3,1,7,14,0,6,0,1,0.8,0.7576,0.55,0.1045,632
13331,2012-07-14,3,1,7,15,0,6,0,1,0.8,0.7576,0.55,0.1642,560
13332,2012-07-14,3,1,7,16,0,6,0,2,0.72,0.697,0.79,0.3582,566
13333,2012-07-14,3,1,7,17,0,6,0,3,0.7,0.6667,0.79,0.1642,458
13334,2012-07-14,3,1,7,18,0,6,0,1,0.72,0.697,0.79,0.1343,351
13335,2012-07-14,3,1,7,19,0,6,0,1,0.72,0.7121,0.84,0.0896,431
13336,2012-07-14,3,1,7,20,0,6,0,1,0.72,0.7121,0.84,0.0896,356
13337,2012-07-14,3,1,7,21,0,6,0,1,0.7,0.6667,0.84,0.2239,269
13338,2012-07-14,3,1,7,22,0,6,0,1,0.7,0.6667,0.79,0.194,225
13339,2012-07-14,3,1,7,23,0,6,0,2,0.68,0.6364,0.83,0.0896,211
13340,2012-07-15,3,1,7,0,0,0,0,1,0.68,0.6364,0.89,0.1642,187
13341,2012-07-15,3,1,7,1,0,0,0,2,0.68,0.6364,0.89,0.1343,168
13342,2012-07-15,3,1,7,2,0,0,0,2,0.68,0.6364,0.89,0.1642,115
13343,2012-07-15,3,1,7,3,0,0,0,2,0.68,0.6364,0.89,0.1642,57
13344,2012-07-15,3,1,7,4,0,0,0,2,0.68,0.6364,0.89,0.1045,19
13345,2012-07-15,3,1,7,5,0,0,0,1,0.68,0.6364,0.89,0.1343,9
13346,2012-07-15,3,1,7,6,0,0,0,1,0.68,0.6364,0.83,0.1343,15
13347,2012-07-15,3,1,7,7,0,0,0,1,0.7,0.6667,0.79,0.0896,47
13348,2012-07-15,3,1,7,8,0,0,0,2,0.7,0.6667,0.84,0.1343,133
13349,2012-07-15,3,1,7,9,0,0,0,2,0.72,0.697,0.79,0,221
13350,2012-07-15,3,1,7,10,0,0,0,1,0.76,0.7273,0.66,0.1343,382
13351,2012-07-15,3,1,7,11,0,0,0,1,0.82,0.7727,0.52,0.1642,451
13352,2012-07-15,3,1,7,12,0,0,0,1,0.84,0.7727,0.47,0.1045,489
13353,2012-07-15,3,1,7,13,0,0,0,1,0.86,0.7879,0.41,0.1045,480
13354,2012-07-15,3,1,7,14,0,0,0,1,0.9,0.8182,0.37,0.2537,476
13355,2012-07-15,3,1,7,15,0,0,0,1,0.86,0.803,0.47,0.1343,489
13356,2012-07-15,3,1,7,16,0,0,0,1,0.86,0.7879,0.41,0.2239,495
13357,2012-07-15,3,1,7,17,0,0,0,1,0.8,0.7727,0.59,0.4925,436
13358,2012-07-15,3,1,7,18,0,0,0,3,0.72,0.697,0.79,0.3582,312
13359,2012-07-15,3,1,7,19,0,0,0,1,0.72,0.7121,0.84,0.2239,312
13360,2012-07-15,3,1,7,20,0,0,0,1,0.72,0.697,0.79,0.2537,294
13361,2012-07-15,3,1,7,21,0,0,0,1,0.72,0.697,0.79,0.0896,223
13362,2012-07-15,3,1,7,22,0,0,0,1,0.72,0.697,0.74,0.1045,130
13363,2012-07-15,3,1,7,23,0,0,0,1,0.72,0.697,0.79,0.1343,91
13364,2012-07-16,3,1,7,0,0,1,1,3,0.72,0.697,0.79,0.1045,43
13365,2012-07-16,3,1,7,1,0,1,1,2,0.7,0.6667,0.74,0.194,11
13366,2012-07-16,3,1,7,2,0,1,1,1,0.7,0.6667,0.74,0.1045,15
13367,2012-07-16,3,1,7,3,0,1,1,1,0.68,0.6364,0.79,0.0896,6
13368,2012-07-16,3,1,7,4,0,1,1,1,0.68,0.6364,0.79,0.1045,12
13369,2012-07-16,3,1,7,5,0,1,1,1,0.66,0.6061,0.78,0.1045,50
13370,2012-07-16,3,1,7,6,0,1,1,1,0.68,0.6364,0.79,0.1343,140
13371,2012-07-16,3,1,7,7,0,1,1,1,0.72,0.6818,0.7,0.0896,483
13372,2012-07-16,3,1,7,8,0,1,1,1,0.74,0.697,0.66,0.1045,667
13373,2012-07-16,3,1,7,9,0,1,1,1,0.76,0.7121,0.62,0.1642,348
13374,2012-07-16,3,1,7,10,0,1,1,1,0.8,0.7727,0.59,0,186
13375,2012-07-16,3,1,7,11,0,1,1,1,0.84,0.803,0.53,0.2239,182
13376,2012-07-16,3,1,7,12,0,1,1,1,0.84,0.7879,0.49,0.1343,237
13377,2012-07-16,3,1,7,13,0,1,1,1,0.84,0.7879,0.49,0.2836,239
13378,2012-07-16,3,1,7,14,0,1,1,1,0.88,0.8182,0.42,0.1045,212
13379,2012-07-16,3,1,7,15,0,1,1,1,0.86,0.803,0.47,0.2537,237
13380,2012-07-16,3,1,7,16,0,1,1,3,0.76,0.7273,0.66,0.5821,386
13381,2012-07-16,3,1,7,17,0,1,1,3,0.76,0.7273,0.66,0.5821,755
13382,2012-07-16,3,1,7,18,0,1,1,1,0.84,0.803,0.53,0,794
13383,2012-07-16,3,1,7,19,0,1,1,1,0.8,0.7879,0.63,0.1343,595
13384,2012-07-16,3,1,7,20,0,1,1,1,0.8,0.7727,0.59,0.1343,454
13385,2012-07-16,3,1,7,21,0,1,1,1,0.76,0.7273,0.66,0.1343,328
13386,2012-07-16,3,1,7,22,0,1,1,1,0.76,0.7121,0.62,0.0896,284
13387,2012-07-16,3,1,7,23,0,1,1,1,0.74,0.7121,0.74,0.0896,166
13388,2012-07-17,3,1,7,0,0,2,1,1,0.72,0.7121,0.84,0.1045,53
13389,2012-07-17,3,1,7,1,0,2,1,1,0.74,0.697,0.7,0,25
13390,2012-07-17,3,1,7,2,0,2,1,1,0.72,0.6818,0.7,0.0896,7
13391,2012-07-17,3,1,7,3,0,2,1,1,0.72,0.6818,0.66,0,3
13392,2012-07-17,3,1,7,4,0,2,1,1,0.72,0.6818,0.62,0,7
13393,2012-07-17,3,1,7,5,0,2,1,1,0.68,0.6364,0.74,0.0896,38
13394,2012-07-17,3,1,7,6,0,2,1,1,0.72,0.6818,0.66,0.1045,213
13395,2012-07-17,3,1,7,7,0,2,1,2,0.74,0.697,0.7,0,526
13396,2012-07-17,3,1,7,8,0,2,1,2,0.8,0.7576,0.55,0,661
13397,2012-07-17,3,1,7,9,0,2,1,2,0.82,0.7727,0.49,0.2239,320
13398,2012-07-17,3,1,7,10,0,2,1,2,0.84,0.7879,0.49,0.194,159
13399,2012-07-17,3,1,7,11,0,2,1,2,0.86,0.803,0.47,0,206
13400,2012-07-17,3,1,7,12,0,2,1,2,0.9,0.8182,0.35,0,254
13401,2012-07-17,3,1,7,13,0,2,1,1,0.92,0.8182,0.31,0.194,221
13402,2012-07-17,3,1,7,14,0,2,1,1,0.94,0.8333,0.29,0.2537,214
13403,2012-07-17,3,1,7,15,0,2,1,1,0.92,0.8182,0.31,0.1642,244
13404,2012-07-17,3,1,7,16,0,2,1,1,0.92,0.8182,0.29,0.1642,381
13405,2012-07-17,3,1,7,17,0,2,1,1,0.92,0.8182,0.29,0,770
13406,2012-07-17,3,1,7,18,0,2,1,1,0.9,0.803,0.33,0.194,772
13407,2012-07-17,3,1,7,19,0,2,1,1,0.88,0.7879,0.35,0.2537,547
13408,2012-07-17,3,1,7,20,0,2,1,1,0.86,0.7576,0.34,0.1642,427
13409,2012-07-17,3,1,7,21,0,2,1,1,0.82,0.7727,0.52,0.1343,333
13410,2012-07-17,3,1,7,22,0,2,1,1,0.8,0.7576,0.55,0.2239,244
13411,2012-07-17,3,1,7,23,0,2,1,1,0.78,0.7424,0.59,0.194,161
13412,2012-07-18,3,1,7,0,0,3,1,1,0.76,0.7273,0.66,0.1642,53
13413,2012-07-18,3,1,7,1,0,3,1,1,0.76,0.7273,0.66,0.1045,16
13414,2012-07-18,3,1,7,2,0,3,1,1,0.74,0.697,0.66,0.1343,8
13415,2012-07-18,3,1,7,3,0,3,1,1,0.74,0.697,0.66,0.1343,4
13416,2012-07-18,3,1,7,4,0,3,1,1,0.72,0.6818,0.7,0.1343,6
13417,2012-07-18,3,1,7,5,0,3,1,1,0.72,0.6818,0.7,0.1642,46
13418,2012-07-18,3,1,7,6,0,3,1,1,0.72,0.6818,0.7,0.1642,162
13419,2012-07-18,3,1,7,7,0,3,1,1,0.74,0.697,0.66,0.1642,495
13420,2012-07-18,3,1,7,8,0,3,1,1,0.78,0.7424,0.62,0.1045,679
13421,2012-07-18,3,1,7,9,0,3,1,1,0.82,0.7879,0.56,0,297
13422,2012-07-18,3,1,7,10,0,3,1,1,0.9,0.8485,0.42,0.194,138
13423,2012-07-18,3,1,7,11,0,3,1,1,0.9,0.8485,0.42,0,183
13424,2012-07-18,3,1,7,12,0,3,1,1,0.92,0.8636,0.37,0.1343,202
13425,2012-07-18,3,1,7,13,0,3,1,1,0.94,0.8485,0.33,0,203
13426,2012-07-18,3,1,7,14,0,3,1,1,0.94,0.8788,0.38,0.3284,170
13427,2012-07-18,3,1,7,15,0,3,1,3,0.92,0.8485,0.35,0.3582,194
13428,2012-07-18,3,1,7,16,0,3,1,1,0.74,0.697,0.66,0.2537,224
13429,2012-07-18,3,1,7,17,0,3,1,1,0.74,0.697,0.7,0.2537,370
13430,2012-07-18,3,1,7,18,0,3,1,2,0.76,0.7121,0.62,0.1343,643
13431,2012-07-18,3,1,7,19,0,3,1,2,0.76,0.7121,0.62,0.1045,516
13432,2012-07-18,3,1,7,20,0,3,1,1,0.74,0.6818,0.62,0.0896,366
13433,2012-07-18,3,1,7,21,0,3,1,1,0.76,0.7121,0.62,0,319
13434,2012-07-18,3,1,7,22,0,3,1,1,0.76,0.7121,0.58,0.0896,288
13435,2012-07-18,3,1,7,23,0,3,1,1,0.76,0.7121,0.58,0.0896,131
13436,2012-07-19,3,1,7,0,0,4,1,1,0.74,0.697,0.66,0.0896,66
13437,2012-07-19,3,1,7,1,0,4,1,1,0.74,0.697,0.66,0.0896,25
13438,2012-07-19,3,1,7,2,0,4,1,1,0.72,0.6818,0.7,0.194,7
13439,2012-07-19,3,1,7,3,0,4,1,1,0.72,0.6818,0.7,0.1045,5
13440,2012-07-19,3,1,7,4,0,4,1,1,0.72,0.6818,0.7,0.1045,8
13441,2012-07-19,3,1,7,5,0,4,1,2,0.72,0.6818,0.7,0.1045,40
13442,2012-07-19,3,1,7,6,0,4,1,1,0.72,0.6818,0.66,0.1343,152
13443,2012-07-19,3,1,7,7,0,4,1,1,0.74,0.6818,0.58,0.2836,473
13444,2012-07-19,3,1,7,8,0,4,1,1,0.76,0.7121,0.58,0.2537,657
13445,2012-07-19,3,1,7,9,0,4,1,2,0.76,0.7121,0.58,0.2836,318
13446,2012-07-19,3,1,7,10,0,4,1,1,0.76,0.7121,0.58,0.194,198
13447,2012-07-19,3,1,7,11,0,4,1,1,0.8,0.7576,0.55,0.1045,216
13448,2012-07-19,3,1,7,12,0,4,1,1,0.84,0.7879,0.49,0.2836,274
13449,2012-07-19,3,1,7,13,0,4,1,1,0.84,0.7727,0.47,0.1343,254
13450,2012-07-19,3,1,7,14,0,4,1,1,0.86,0.7879,0.44,0.0896,197
13451,2012-07-19,3,1,7,15,0,4,1,1,0.84,0.7727,0.47,0.0896,292
13452,2012-07-19,3,1,7,16,0,4,1,1,0.84,0.7727,0.47,0.0896,358
13453,2012-07-19,3,1,7,17,0,4,1,1,0.86,0.7879,0.41,0,771
13454,2012-07-19,3,1,7,18,0,4,1,1,0.86,0.7879,0.41,0.194,777
13455,2012-07-19,3,1,7,19,0,4,1,1,0.84,0.7576,0.44,0.2537,533
13456,2012-07-19,3,1,7,20,0,4,1,1,0.82,0.7727,0.49,0.1642,505
13457,2012-07-19,3,1,7,21,0,4,1,3,0.66,0.5909,0.89,0.2537,332
13458,2012-07-19,3,1,7,22,0,4,1,3,0.66,0.5909,0.89,0.2537,68
13459,2012-07-19,3,1,7,23,0,4,1,3,0.66,0.5909,0.89,0.2239,65
13748,2012-08-01,3,1,8,0,0,3,1,1,0.68,0.6364,0.79,0.1642,47
13749,2012-08-01,3,1,8,1,0,3,1,1,0.66,0.6061,0.83,0.0896,33
13750,2012-08-01,3,1,8,2,0,3,1,1,0.64,0.5758,0.83,0.1045,13
13751,2012-08-01,3,1,8,3,0,3,1,1,0.64,0.5758,0.83,0.1045,7
13752,2012-08-01,3,1,8,4,0,3,1,2,0.64,0.5909,0.78,0.1343,4
13753,2012-08-01,3,1,8,5,0,3,1,2,0.64,0.5909,0.78,0.1343,49
13754,2012-08-01,3,1,8,6,0,3,1,1,0.64,0.5909,0.78,0.1343,185
13755,2012-08-01,3,1,8,7,0,3,1,2,0.64,0.5758,0.83,0.1343,487
13756,2012-08-01,3,1,8,8,0,3,1,2,0.66,0.6061,0.78,0.194,681
13757,2012-08-01,3,1,8,9,0,3,1,2,0.68,0.6364,0.74,0.0896,350
13758,2012-08-01,3,1,8,10,0,3,1,1,0.72,0.6818,0.66,0.0896,236
13759,2012-08-01,3,1,8,11,0,3,1,1,0.76,0.7121,0.58,0.0896,234
13760,2012-08-01,3,1,8,12,0,3,1,1,0.8,0.7424,0.49,0.1045,284
13761,2012-08-01,3,1,8,13,0,3,1,1,0.8,0.7424,0.52,0.1642,280
13762,2012-08-01,3,1,8,14,0,3,1,1,0.82,0.7576,0.46,0.1642,263
13763,2012-08-01,3,1,8,15,0,3,1,1,0.82,0.7576,0.46,0.1642,295
13764,2012-08-01,3,1,8,16,0,3,1,1,0.8,0.7576,0.55,0.2836,479
13765,2012-08-01,3,1,8,17,0,3,1,1,0.8,0.7424,0.49,0.1642,837
13766,2012-08-01,3,1,8,18,0,3,1,3,0.76,0.7121,0.62,0.2239,891
13767,2012-08-01,3,1,8,19,0,3,1,1,0.74,0.697,0.66,0.2537,652
13768,2012-08-01,3,1,8,20,0,3,1,1,0.74,0.697,0.66,0.1642,513
13769,2012-08-01,3,1,8,21,0,3,1,1,0.72,0.6818,0.7,0.1343,320
13770,2012-08-01,3,1,8,22,0,3,1,1,0.72,0.6818,0.7,0.1045,288
13771,2012-08-01,3,1,8,23,0,3,1,1,0.7,0.6667,0.74,0,152
13772,2012-08-02,3,1,8,0,0,4,1,1,0.7,0.6667,0.74,0,63
13773,2012-08-02,3,1,8,1,0,4,1,1,0.68,0.6364,0.79,0.1045,42
13774,2012-08-02,3,1,8,2,0,4,1,1,0.66,0.6061,0.83,0.0896,11
13775,2012-08-02,3,1,8,3,0,4,1,1,0.66,0.6061,0.83,0,6
13776,2012-08-02,3,1,8,4,0,4,1,1,0.66,0.6061,0.83,0,9
13777,2012-08-02,3,1,8,5,0,4,1,1,0.66,0.5909,0.89,0.1343,41
13778,2012-08-02,3,1,8,6,0,4,1,1,0.66,0.6061,0.83,0,183
13779,2012-08-02,3,1,8,7,0,4,1,1,0.7,0.6667,0.79,0,473
13780,2012-08-02,3,1,8,8,0,4,1,1,0.72,0.697,0.74,0.1045,739
13781,2012-08-02,3,1,8,9,0,4,1,1,0.76,0.7273,0.66,0.1045,343
13782,2012-08-02,3,1,8,10,0,4,1,1,0.8,0.7576,0.55,0,181
13783,2012-08-02,3,1,8,11,0,4,1,1,0.82,0.7727,0.52,0.1045,226
13784,2012-08-02,3,1,8,12,0,4,1,1,0.84,0.7576,0.44,0.1343,286
13785,2012-08-02,3,1,8,13,0,4,1,1,0.86,0.7879,0.44,0.2239,310
13786,2012-08-02,3,1,8,14,0,4,1,1,0.86,0.7879,0.41,0.1343,225
13787,2012-08-02,3,1,8,15,0,4,1,1,0.78,0.7424,0.62,0.4627,270
13788,2012-08-02,3,1,8,16,0,4,1,1,0.82,0.7576,0.46,0.194,406
13789,2012-08-02,3,1,8,17,0,4,1,1,0.82,0.7727,0.52,0.2537,865
13790,2012-08-02,3,1,8,18,0,4,1,1,0.8,0.7727,0.59,0.2239,767
13791,2012-08-02,3,1,8,19,0,4,1,1,0.8,0.7879,0.63,0.1642,607
13792,2012-08-02,3,1,8,20,0,4,1,1,0.78,0.7576,0.66,0,427
13793,2012-08-02,3,1,8,21,0,4,1,1,0.76,0.7273,0.66,0.2239,342
13794,2012-08-02,3,1,8,22,0,4,1,1,0.74,0.697,0.7,0.194,262
13795,2012-08-02,3,1,8,23,0,4,1,1,0.72,0.6818,0.7,0.2537,177
13796,2012-08-03,3,1,8,0,0,5,1,1,0.72,0.6818,0.7,0.194,71
13797,2012-08-03,3,1,8,1,0,5,1,1,0.7,0.6667,0.74,0.194,43
13798,2012-08-03,3,1,8,2,0,5,1,1,0.68,0.6364,0.79,0.2239,14
13799,2012-08-03,3,1,8,3,0,5,1,1,0.68,0.6364,0.79,0.2239,6
13800,2012-08-03,3,1,8,4,0,5,1,1,0.66,0.6061,0.83,0.2537,12
13801,2012-08-03,3,1,8,5,0,5,1,1,0.66,0.6061,0.83,0.1642,37
13802,2012-08-03,3,1,8,6,0,5,1,1,0.66,0.6061,0.83,0.2239,163
13803,2012-08-03,3,1,8,7,0,5,1,1,0.7,0.6667,0.74,0.1045,421
13804,2012-08-03,3,1,8,8,0,5,1,1,0.72,0.6818,0.7,0.1343,668
13805,2012-08-03,3,1,8,9,0,5,1,2,0.74,0.697,0.66,0.1045,396
13806,2012-08-03,3,1,8,10,0,5,1,2,0.8,0.7424,0.52,0.194,249
13807,2012-08-03,3,1,8,11,0,5,1,2,0.84,0.7879,0.49,0.2836,263
13808,2012-08-03,3,1,8,12,0,5,1,2,0.86,0.8182,0.5,0.2985,338
13809,2012-08-03,3,1,8,13,0,5,1,2,0.86,0.803,0.47,0.2836,345
13810,2012-08-03,3,1,8,14,0,5,1,2,0.86,0.7879,0.44,0.2537,331
13811,2012-08-03,3,1,8,15,0,5,1,1,0.88,0.8182,0.42,0.2537,380
13812,2012-08-03,3,1,8,16,0,5,1,2,0.86,0.7879,0.41,0.2239,492
13813,2012-08-03,3,1,8,17,0,5,1,2,0.84,0.803,0.53,0.2836,741
13814,2012-08-03,3,1,8,18,0,5,1,2,0.82,0.803,0.59,0.2537,671
13815,2012-08-03,3,1,8,19,0,5,1,2,0.8,0.7879,0.63,0.2239,469
13816,2012-08-03,3,1,8,20,0,5,1,2,0.78,0.7576,0.66,0.2239,389
13817,2012-08-03,3,1,8,21,0,5,1,2,0.76,0.7273,0.66,0.194,278
13818,2012-08-03,3,1,8,22,0,5,1,1,0.76,0.7273,0.7,0.2537,202
13819,2012-08-03,3,1,8,23,0,5,1,1,0.74,0.7121,0.79,0.1343,196
13820,2012-08-04,3,1,8,0,0,6,0,1,0.74,0.7121,0.79,0.1642,161
13821,2012-08-04,3,1,8,1,0,6,0,1,0.72,0.7121,0.84,0.194,122
13822,2012-08-04,3,1,8,2,0,6,0,1,0.72,0.7121,0.84,0.1343,84
13823,2012-08-04,3,1,8,3,0,6,0,1,0.72,0.7121,0.84,0.1343,30
13824,2012-08-04,3,1,8,4,0,6,0,1,0.72,0.697,0.79,0.194,13
13825,2012-08-04,3,1,8,5,0,6,0,1,0.7,0.6667,0.84,0.2239,17
13826,2012-08-04,3,1,8,6,0,6,0,1,0.7,0.6667,0.84,0.2239,49
13827,2012-08-04,3,1,8,7,0,6,0,1,0.72,0.697,0.77,0.1642,67
13828,2012-08-04,3,1,8,8,0,6,0,1,0.74,0.7273,0.72,0.194,181
13829,2012-08-04,3,1,8,9,0,6,0,1,0.78,0.7576,0.65,0.2239,278
13830,2012-08-04,3,1,8,10,0,6,0,1,0.82,0.7727,0.57,0.194,396
13831,2012-08-04,3,1,8,11,0,6,0,1,0.86,0.803,0.47,0.2537,470
13832,2012-08-04,3,1,8,12,0,6,0,1,0.86,0.7879,0.4,0.3582,547
13833,2012-08-04,3,1,8,13,0,6,0,1,0.88,0.8182,0.42,0.2985,527
13834,2012-08-04,3,1,8,14,0,6,0,1,0.88,0.803,0.4,0.3881,472
13835,2012-08-04,3,1,8,15,0,6,0,1,0.88,0.8182,0.42,0.4179,489
13836,2012-08-04,3,1,8,16,0,6,0,1,0.9,0.8182,0.39,0.2985,450
13837,2012-08-04,3,1,8,17,0,6,0,1,0.88,0.7879,0.37,0.2985,492
13838,2012-08-04,3,1,8,18,0,6,0,1,0.86,0.7879,0.41,0.3284,490
13839,2012-08-04,3,1,8,19,0,6,0,1,0.82,0.7727,0.52,0.3582,397
13840,2012-08-04,3,1,8,20,0,6,0,1,0.82,0.7727,0.52,0.2985,312
13841,2012-08-04,3,1,8,21,0,6,0,1,0.8,0.7727,0.59,0.2537,289
13842,2012-08-04,3,1,8,22,0,6,0,1,0.76,0.7273,0.66,0.2836,269
13843,2012-08-04,3,1,8,23,0,6,0,1,0.76,0.7273,0.66,0.2985,222
13844,2012-08-05,3,1,8,0,0,0,0,1,0.74,0.697,0.7,0.2836,153
13845,2012-08-05,3,1,8,1,0,0,0,1,0.74,0.697,0.7,0.2537,87
13846,2012-08-05,3,1,8,2,0,0,0,1,0.74,0.697,0.7,0.2985,73
13847,2012-08-05,3,1,8,3,0,0,0,1,0.72,0.697,0.74,0.2537,41
13848,2012-08-05,3,1,8,4,0,0,0,1,0.72,0.697,0.74,0.2537,14
13849,2012-08-05,3,1,8,5,0,0,0,1,0.72,0.697,0.74,0.2537,19
13850,2012-08-05,3,1,8,6,0,0,0,1,0.72,0.697,0.79,0.2537,19
13851,2012-08-05,3,1,8,7,0,0,0,1,0.74,0.7121,0.74,0.2985,68
13852,2012-08-05,3,1,8,8,0,0,0,1,0.76,0.7273,0.66,0.3284,108
13853,2012-08-05,3,1,8,9,0,0,0,1,0.8,0.7727,0.59,0.3582,229
13854,2012-08-05,3,1,8,10,0,0,0,1,0.8,0.7727,0.59,0.4179,364
13855,2012-08-05,3,1,8,11,0,0,0,1,0.82,0.7879,0.56,0.4179,437
13856,2012-08-05,3,1,8,12,0,0,0,1,0.86,0.803,0.47,0.5224,491
13857,2012-08-05,3,1,8,13,0,0,0,1,0.88,0.8182,0.44,0.4627,523
13858,2012-08-05,3,1,8,14,0,0,0,1,0.9,0.8485,0.42,0.4627,526
13859,2012-08-05,3,1,8,15,0,0,0,1,0.9,0.8182,0.37,0.5224,450
13860,2012-08-05,3,1,8,16,0,0,0,1,0.82,0.7576,0.46,0.2537,421
13861,2012-08-05,3,1,8,17,0,0,0,1,0.82,0.7576,0.46,0.2537,382
13862,2012-08-05,3,1,8,18,0,0,0,3,0.7,0.6667,0.74,0.1343,229
13863,2012-08-05,3,1,8,19,0,0,0,1,0.7,0.6667,0.84,0.2239,185
13864,2012-08-05,3,1,8,20,0,0,0,1,0.7,0.6667,0.84,0.1045,193
13865,2012-08-05,3,1,8,21,0,0,0,1,0.72,0.697,0.79,0.1045,208
13866,2012-08-05,3,1,8,22,0,0,0,1,0.72,0.697,0.79,0.0896,157
13867,2012-08-05,3,1,8,23,0,0,0,2,0.72,0.697,0.79,0.1642,87
13868,2012-08-06,3,1,8,0,0,1,1,2,0.72,0.697,0.79,0,33
13869,2012-08-06,3,1,8,1,0,1,1,1,0.72,0.697,0.79,0.0896,11
13870,2012-08-06,3,1,8,2,0,1,1,2,0.72,0.697,0.79,0.1343,5
13871,2012-08-06,3,1,8,3,0,1,1,3,0.72,0.697,0.79,0.0896,5
13872,2012-08-06,3,1,8,4,0,1,1,2,0.72,0.697,0.74,0.1343,11
13873,2012-08-06,3,1,8,5,0,1,1,1,0.7,0.6667,0.79,0.194,25
13874,2012-08-06,3,1,8,6,0,1,1,2,0.7,0.6667,0.79,0.2239,141
13875,2012-08-06,3,1,8,7,0,1,1,3,0.72,0.6818,0.7,0.194,407
13876,2012-08-06,3,1,8,8,0,1,1,2,0.7,0.6667,0.79,0,605
13877,2012-08-06,3,1,8,9,0,1,1,3,0.7,0.6667,0.79,0.1642,276
13878,2012-08-06,3,1,8,10,0,1,1,1,0.74,0.697,0.7,0.2239,213
13879,2012-08-06,3,1,8,11,0,1,1,1,0.76,0.7273,0.66,0.1343,260
13880,2012-08-06,3,1,8,12,0,1,1,2,0.78,0.7273,0.55,0.0896,285
13881,2012-08-06,3,1,8,13,0,1,1,1,0.8,0.7424,0.49,0.2239,289
13882,2012-08-06,3,1,8,14,0,1,1,1,0.82,0.7576,0.46,0,287
13883,2012-08-06,3,1,8,15,0,1,1,1,0.82,0.7576,0.46,0.1343,274
13884,2012-08-06,3,1,8,16,0,1,1,1,0.84,0.7576,0.41,0.1045,451
13885,2012-08-06,3,1,8,17,0,1,1,1,0.82,0.7424,0.41,0,858
13886,2012-08-06,3,1,8,18,0,1,1,1,0.82,0.7424,0.41,0.1343,843
13887,2012-08-06,3,1,8,19,0,1,1,1,0.78,0.7424,0.59,0.194,640
13888,2012-08-06,3,1,8,20,0,1,1,1,0.76,0.7273,0.66,0.1642,457
13889,2012-08-06,3,1,8,21,0,1,1,1,0.74,0.697,0.7,0.194,317
13890,2012-08-06,3,1,8,22,0,1,1,1,0.74,0.697,0.7,0.0896,207
13891,2012-08-06,3,1,8,23,0,1,1,1,0.72,0.697,0.74,0.194,113
13892,2012-08-07,3,1,8,0,0,2,1,1,0.7,0.6667,0.84,0.194,47
13893,2012-08-07,3,1,8,1,0,2,1,1,0.7,0.6667,0.84,0.1343,18
13894,2012-08-07,3,1,8,2,0,2,1,1,0.7,0.6667,0.84,0.1343,13
13895,2012-08-07,3,1,8,3,0,2,1,1,0.7,0.6667,0.84,0,6
13896,2012-08-07,3,1,8,4,0,2,1,1,0.68,0.6364,0.83,0.1343,9
13897,2012-08-07,3,1,8,5,0,2,1,1,0.7,0.6667,0.79,0.1045,36
13898,2012-08-07,3,1,8,6,0,2,1,2,0.7,0.6667,0.79,0.194,179
13899,2012-08-07,3,1,8,7,0,2,1,2,0.7,0.6667,0.74,0.1343,502
13900,2012-08-07,3,1,8,8,0,2,1,2,0.7,0.6515,0.7,0.1642,705
13901,2012-08-07,3,1,8,9,0,2,1,2,0.7,0.6667,0.74,0.1343,327
13902,2012-08-07,3,1,8,10,0,2,1,2,0.74,0.697,0.7,0.1343,250
13903,2012-08-07,3,1,8,11,0,2,1,2,0.76,0.7273,0.66,0.0896,214
13904,2012-08-07,3,1,8,12,0,2,1,2,0.8,0.7576,0.55,0.1343,283
13905,2012-08-07,3,1,8,13,0,2,1,2,0.8,0.7424,0.52,0.194,253
13906,2012-08-07,3,1,8,14,0,2,1,2,0.82,0.7576,0.46,0,261
13907,2012-08-07,3,1,8,15,0,2,1,1,0.8,0.7424,0.52,0,306
13908,2012-08-07,3,1,8,16,0,2,1,3,0.76,0.7273,0.66,0.2836,445
13909,2012-08-07,3,1,8,17,0,2,1,2,0.78,0.7424,0.62,0.1343,868
13910,2012-08-07,3,1,8,18,0,2,1,2,0.76,0.7121,0.62,0.1642,814
13911,2012-08-07,3,1,8,19,0,2,1,2,0.76,0.7273,0.66,0.1045,610
